时间t(s),浮子垂荡位移zf(m),浮子垂荡速度dzf/dt(m/s),浮子纵摇角位移θf(rad),浮子纵摇角速度dθf/dt(rad/s),振子垂荡位移zo(m),振子垂荡速度dzo/dt(m/s),振子纵摇角位移θo(rad),振子纵摇角速度dθo/dt(rad/s)
7.8,0.66852154413,0.0612032851351,-0.0913110318666,0.181267931672,0.735039447756,0.110596717216,-0.0946971385864,0.187860255389
8,0.637034924312,-0.374802310651,-0.0513012923599,0.215537886821,0.708904734387,-0.371499064595,-0.0532307871737,0.223409445867
8.2,0.521049456103,-0.774189352699,-0.00650860861674,0.228692569484,0.588772448428,-0.81870646714,-0.00680318342296,0.237036449159
8.4,0.333454382598,-1.08251636974,0.038677372169,0.219448080253,0.387835743422,-1.17009511991,0.0400369267219,0.227499995313
8.6,0.0970562846737,-1.25621977448,0.0798404419277,0.188826009735,0.130466656886,-1.37612250256,0.0827119359187,0.19578735954
8.8,-0.158243185524,-1.26877963165,0.112993448519,0.140051626954,-0.150793625911,-1.40563499521,0.117093288075,0.145263900619
9,-0.399295141363,-1.11468488896,0.134986358155,0.0781993563788,-0.419421667667,-1.25049560322,0.139912925815,0.0811982711414
9.2,-0.594072728325,-0.810614562084,0.143824855991,0.00964399779983,-0.6397271847,-0.927160380305,0.149104261387,0.0101530144086
9.4,-0.715977445305,-0.393626171397,0.138863949056,-0.0586165520049,-0.781652621116,-0.474936614092,0.143996390435,-0.060580852333
9.6,-0.747497149152,0.0834488895381,0.120857713199,-0.119713359009,-0.824904282702,0.048891108494,0.125366622921,-0.123916789048
9.8,-0.682709717787,0.558817722375,0.0918608715768,-0.167625848827,-0.7618437643,0.576448281022,0.0953424995125,-0.173608248047
10,-0.528276022786,0.96985135324,0.0549937601412,-0.197808293128,-0.59872913348,1.03820067979,0.0571529801054,-0.204932724848
10.2,-0.302766042462,1.26143887084,0.0140985217336,-0.207649204883,-0.355114151438,1.37223474696,0.0147774901865,-0.215200827881
10.4,-0.0343856787902,1.39344298878,-0.0266756855166,-0.196710473876,-0.0614612308264,1.53263503877,-0.027486057647,-0.203933427074
10.6,0.242611271619,1.34624051848,-0.0633120929937,-0.166733684473,0.244733795086,1.49581614318,-0.0654764680778,-0.172940662569
10.8,0.492361168251,1.12358152537,-0.092342288197,-0.121404460661,0.523802862565,1.2639338866,-0.0955979897205,-0.12603278982
11,0.682094762739,0.75235730075,-0.11119427168,-0.0659119908036,0.739112793713,0.864889196495,-0.115183681043,-0.0685734220103
11.2,0.786482730192,0.279281586199,-0.118435553716,-0.00635386102784,0.86192605076,0.3488951269,-0.122745256844,-0.00688517788943
11.4,0.791040550002,-0.235094483473,-0.113887257651,0.0509483469563,0.875263733109,-0.217958814126,-0.118092523549,0.0524946558906
11.6,0.694132357845,-0.72425209308,-0.0985994229113,0.100139357522,0.776248391247,-0.762303905277,-0.10230854011,0.103495924534
11.8,0.507297502699,-1.12442041083,-0.074693461594,0.13645457721,0.576604203866,-1.2131150391,-0.0775857261703,0.141180484787
12,0.253845592086,-1.38298158559,-0.0450926731093,0.156706858107,0.301236278525,-1.51108069686,-0.0469484812821,0.162245958819
12.2,-0.0341039976564,-1.46544589205,-0.0131734697743,0.159584047112,-0.0149335162556,-1.61647109182,-0.0138913861795,0.165321544714
12.4,-0.319754763143,-1.36006569708,0.0176214312354,0.145729699796,-0.331464090937,-1.51445302124,0.018020842803,0.151069880755
12.6,-0.566397739891,-1.07946990179,0.0441634012866,0.117599816133,-0.607637525159,-1.21713888907,0.0455469054358,0.122024645369
12.8,-0.742183024679,-0.659096418041,0.0639691408925,0.0791193755539,-0.807757600627,-0.762091910722,0.0661125846685,0.0822425040705
13,-0.824271032304,-0.152625748275,0.0754464899368,0.0351814212164,-0.905807238243,-0.207481079472,0.0780648717547,0.0367865010376
13.2,-0.801817700846,0.374983305409,0.0780293684659,-0.00895014343778,-0.888851794081,0.375475374549,0.0808124091976,-0.00889886022884
13.4,-0.677401521474,0.855937628447,0.0721896330714,-0.0482616377137,-0.758740703505,0.911780218413,0.0748381080939,-0.0496218039225
13.6,-0.46670564077,1.22842112693,0.0593282753534,-0.0785631366066,-0.531884587518,1.33241812154,0.0615867803853,-0.0810433865307
13.8,-0.196497911552,1.44461530401,0.0415624109699,-0.0969474640196,-0.237138572712,1.58332245391,0.0432453663999,-0.100150397624
14,0.0988249207159,1.47687905467,0.0214362677883,-0.102083758002,0.0879285963127,1.63237236167,0.0224438515823,-0.105558140719
14.2,0.381675291916,1.32128433639,0.00159278596303,-0.0943148519595,0.401889062737,1.47350909035,0.00191576241291,-0.0976154817171
14.4,0.616114657135,0.998056002838,-0.0155537824198,-0.075550663373,0.664797974642,1.12744433952,-0.0158405728074,-0.0782910387816
14.6,0.772464654756,0.548873243499,-0.0281048603009,-0.0489753550888,0.843326247863,0.638884609534,-0.0288591532636,-0.0508733951641
14.8,0.831092265235,0.0314020490648,-0.0348903688625,-0.0186068678727,0.915018014987,0.0706536103358,-0.0359265320514,-0.0195150529437
15,0.78488282611,-0.488211680042,-0.0355832998481,0.0112348879436,0.871125012895,-0.504500974888,-0.0367007323899,0.0113185425415
15.2,0.640088789922,-0.943897536771,-0.0307042801343,0.0364846821495,0.717659303323,-1.01333280083,-0.0317162058832,0.0374228406363
15.4,0.415455548443,-1.27814498378,-0.0215180281843,0.0538452551107,0.474540279943,-1.3915186357,-0.0222770055358,0.0553870817861
15.6,0.139750103913,-1.44931662056,-0.00983682251578,0.061194486317,0.172960629759,-1.59185276941,-0.0102538173302,0.0630145353777
15.8,-0.151975696145,-1.4368536687,0.00224265733897,0.0578377037512,-0.148674009584,-1.59016245209,0.00218810156444,0.0595838589866
16,-0.422894996755,-1.24372117148,0.0126348017097,0.0445754833881,-0.449695485469,-1.38820085635,0.0128943313039,0.0459201328391
16.2,-0.63910161152,-0.895806479681,0.0195548773641,0.0235799949849,-0.692367782907,-1.01317577577,0.0200209680806,0.0242662557651
16.4,-0.77388679463,-0.438383442007,0.0217661718018,-0.0019033070845,-0.846655616927,-0.514013575867,0.0222902165876,-0.00202453311705
16.6,-0.811053502551,0.069866407743,0.0187530036137,-0.0279907665634,-0.893959627804,0.0451196786723,0.0191693009472,-0.0289389239026
16.8,-0.746855278007,0.564474794469,0.0107975071632,-0.0506775625381,-0.829351714078,0.593169590113,0.0109499446316,-0.0523382187555
17,-0.590329217568,0.983448037792,-0.0010498335895,-0.0663719075224,-0.662043362784,1.06131703349,-0.00128208283947,-0.0685104127336
17.2,-0.362001930452,1.27509937614,-0.0151026043691,-0.072379488671,-0.414050792567,1.391690467,-0.0157838621709,-0.0746716760967
17.4,-0.0911563508927,1.40445499391,-0.0292576081924,-0.0672770527129,-0.117252800483,1.54455517608,-0.0303819135857,-0.0693523481298
17.6,0.187971340261,1.3574365155,-0.0412735373435,-0.051127557442,0.190759735336,1.5030823953,-0.0427603706758,-0.0526195918011
17.8,0.440564592735,1.14232233014,-0.0490742753108,-0.0255084351461,0.471495505559,1.27512831351,-0.0507745883119,-0.0261066344489
18,0.635604782279,0.788348423871,-0.0510384928292,0.00665270978775,0.690413148897,0.891847662835,-0.0527505875031,0.00715744102339
18.2,0.74969983973,0.341678745178,-0.0462384313304,0.0414170335301,0.821194050336,0.403376274244,-0.047731917144,0.0430981243883
18.4,0.769888359095,-0.14069258873,-0.0345965628,0.074308582934,0.848906307411,-0.127811837965,-0.0356415506961,0.0770861385318
18.6,0.695083711192,-0.598291949579,-0.0169385015722,0.100867165859,0.771680031514,-0.63498191836,-0.0173364684119,0.104509324654
18.8,0.536002043269,-0.974811672873,0.00506701889453,0.117213248991,0.600711018059,-1.05559494706,0.00545460302754,0.121356946492
19,0.313613463547,-1.22507567812,0.0290765709619,0.120555817728,0.358625819321,-1.3390624324,0.0303055710019,0.124745102331
19.2,0.0563417728876,-1.32045919276,0.0523309711643,0.109580041222,0.0764482174312,-1.45283281923,0.0543609781617,0.113317541525
19.4,-0.203608782487,-1.25211333462,0.0719754550618,0.084665190488,-0.210421295596,-1.386077921,0.0746673274504,0.0874709982594
19.6,-0.434319865429,-1.03163962036,0.0854037786177,0.0479028843249,-0.466686267153,-1.15057059721,0.0885291129121,0.0493738320827
19.8,-0.608100581962,-0.689191445057,0.0905852588647,0.0029092095571,-0.661523078297,-0.778711569741,0.0938471592679,0.00277136717735
20,-0.704814740514,-0.269305613233,0.0863349317875,-0.0455512262405,-0.77229387607,-0.319025500401,0.0893980545064,-0.0474032742256
20.2,-0.714193955518,0.174954494876,0.0724929380328,-0.0920885949666,-0.787156104896,0.170242103115,0.0750196175244,-0.0955708888651
20.4,-0.636874297116,0.588765800683,0.0499893006422,-0.131299636433,-0.70627138185,0.628573339096,0.0516777437431,-0.136139363606
20.6,-0.4840609406,0.922351821801,0.0207832979678,-0.158397667328,-0.541500004127,1.00071060512,0.02140345891,-0.164155682384
20.8,-0.275899203465,1.13697841834,-0.0123188386685,-0.169787248002,-0.314659904177,1.24333019633,-0.0128959426331,-0.175900628578
21,-0.0387892643933,1.20941641289,-0.0459498494673,-0.163515243031,-0.0546057205128,1.33005006661,-0.047732987533,-0.169355475427
21.2,0.19799384163,1.13436291365,-0.0765404980026,-0.139543372788,0.206477030263,1.25419910848,-0.0794117705691,-0.144483938967
21.4,0.40593819404,0.924584436144,-0.100712173922,-0.099807268617,0.437082265833,1.02907383586,-0.104434391544,-0.10329310937
21.6,0.560735937099,0.608836690261,-0.115658846765,-0.0480512804863,0.610195125538,0.68573116562,-0.119896334634,-0.049662279307
21.8,0.645111248284,0.227890537877,-0.119474595381,0.0105459576186,0.706443121868,0.268671311732,-0.123825476929,0.011044789986
22,0.650708711666,-0.170782903228,-0.111388418167,0.0699158933959,0.716221535186,-0.169985340889,-0.115425092068,0.0725435065335
22.2,0.578842142162,-0.538968934966,-0.0918779874621,0.12375501022,0.640566801295,-0.577058551514,-0.0951915201989,0.12830651783
22.4,0.440050669101,-0.833555265635,-0.0626473456772,0.166217633937,0.490713450142,-0.904774267708,-0.0648909776175,0.172280958722
22.6,0.252556707919,-1.02155709752,-0.0264687506144,0.192568688518,0.286433827722,-1.11634837222,-0.0273957258917,0.199564222536
22.8,0.0398509305834,-1.08373973684,0.0130957658901,0.199722217399,0.0534049313828,-1.19003972171,0.0136042866575,0.206961459352
23,-0.172272961313,-1.01645237038,0.0520638156674,0.186603729231,-0.180044034515,-1.12123823845,0.0539839664043,0.19336070036
23.2,-0.358856636643,-0.831521183044,0.0864531870441,0.154293835064,-0.386388332095,-0.922412475262,0.0896185327855,0.15988155525
23.4,-0.498705729043,-0.554292865036,0.112707503433,0.105935041669,-0.542145433113,-0.621009936387,0.116824283493,0.109778719162
23.6,-0.576766532191,-0.220140249044,0.128080040553,0.0464101795282,-0.630514502245,-0.255648576601,0.13275604172,0.0481090545315
23.8,-0.585689268058,0.130085917024,0.130933049898,-0.0181732562042,-0.643126278624,0.128869953633,0.135717127258,-0.0188022798386
24,-0.526424930503,0.455070072908,0.120919080732,-0.0811365391279,-0.58073128745,0.487076738162,0.125347157259,-0.0840383547908
24.2,-0.407824631614,0.717892613356,0.0990237518033,-0.135948868722,-0.452788786453,0.778200004795,0.102666396715,-0.140835079273
24.4,-0.245330237688,0.890169066854,0.0674647428841,-0.1769325696,-0.27605140148,0.970747184175,0.0699712366589,-0.183311398798
24.6,-0.0589484941011,0.955012574627,0.029457727638,-0.199876019488,-0.0723550636404,1.04579923254,0.0305918908613,-0.207104009743
24.8,0.129223779244,0.908527278722,-0.0111252495732,-0.202486219216,0.134092267807,0.998690954712,-0.0114612945371,-0.20983609809
25,0.297616005477,0.759728977042,-0.0501675123631,-0.184630849815,0.319584931861,0.838959410144,-0.0519241634671,-0.191368160793
25.2,0.42763275076,0.528979818309,-0.0837444215029,-0.148343264659,0.463616434003,0.588653034848,-0.0867309286254,-0.153803406747
25.4,0.505661066505,0.245192869869,-0.108537112917,-0.0975904523789,0.551096176032,0.279281291247,-0.112442655019,-0.101247748733
25.6,0.524426978345,-0.0578088099585,-0.122178131217,-0.0378305550007,0.573854489385,-0.0521725623206,-0.126605275677,-0.0393518834647
25.8,0.483577284986,-0.345318156881,-0.123491526179,0.02458998388,0.531298404808,-0.367668789973,-0.12799837529,0.0253127213139
26,0.389457635352,-0.585677317724,-0.112601885685,0.0831317999816,0.430184989317,-0.632432230592,-0.116748299406,0.085973720995
26.2,0.254150401132,-0.75367930557,-0.0909014915522,0.13177264181,0.283581045905,-0.818693604962,-0.0942943753456,0.136393056796
26.4,0.0939156320311,-0.833086141759,-0.0608806300653,0.165652994676,0.109165860524,-0.908463355894,-0.0632134335915,0.171535540419
26.6,-0.0727628942085,-0.818032560476,-0.0258412692678,0.181586000577,-0.0729016431572,-0.895083802488,-0.026923534649,0.188097044148
26.8,-0.227292045913,-0.713222995135,0.0104728847994,0.17837617835,-0.242294260673,-0.783458242179,0.0106989396009,0.184834824141
27,-0.35300523286,-0.532968582691,0.0442879571223,0.156913441357,-0.380744479434,-0.589008710218,0.0457453658362,0.162665265759
27.2,-0.436903001969,-0.299234533618,0.0722069291639,0.12003455564,-0.473951512697,-0.335549938775,0.0746963396779,0.124520880471
27.4,-0.470925694987,-0.0389638575933,0.0915670291992,0.0721705310527,-0.512978431325,-0.0523717905338,0.0947918334898,0.0749856598527
27.6,-0.45264532255,0.218997066949,0.10070856088,0.0188224745769,-0.49501606694,0.229112869262,0.104309742804,0.0197527763795
27.8,-0.385331572606,0.44702551727,0.0991267522006,-0.0340725777199,-0.423464595087,0.478776732432,0.102723384489,-0.0350317191712
28,-0.277414792528,0.621574371624,0.0874918234709,-0.0808125378373,-0.307357931975,0.670885473142,0.0907226000331,-0.0834633329999
28.2,-0.141429760422,0.725471669615,0.0675376128359,-0.116561238714,-0.160222506936,0.78660252328,0.0700987866997,-0.120532397643
28.4,0.00742760222055,0.749464938793,0.0418340135748,-0.137868399833,0.00148559101393,0.815671797694,0.0435096191776,-0.142662567557
28.6,0.152966563245,0.692896014435,0.0134714601079,-0.143021103474,0.160186767933,0.757156043503,0.0141526656976,-0.148075019857
28.8,0.279713353911,0.56348454625,-0.0143047236673,-0.132189397222,0.299034693738,0.619209221127,-0.0146129791933,-0.136939632208
29,0.374495281816,0.376285411504,-0.0384671976836,-0.107352840284,0.403636282238,0.417955508794,-0.03965263436,-0.111299452987
29.2,0.427744793232,0.15195925825,-0.0565436990828,-0.0720202841907,0.463470244484,0.175626983351,-0.0584050365543,-0.0747811422177
29.4,0.434404842783,-0.0854489483796,-0.0668802426205,-0.0307789599918,0.472876272083,-0.0818288438559,-0.069154953165,-0.0321286777297
29.6,0.394359704958,-0.310994158971,-0.0688015582207,0.0112717135316,0.431533127221,-0.327424601064,-0.0711995059762,0.0113823537662
29.8,0.312362799207,-0.501336726854,-0.062652373132,0.049133496772,0.344394921773,-0.535832606349,-0.0648912166964,0.0505794182159
30,0.197480874497,-0.637036250529,-0.0497173696382,0.0784971567046,0.221106028289,-0.685859427137,-0.0515555024206,0.0810014027023
30.2,0.0621180513914,-0.704427968214,-0.0320319391601,0.0962359824656,0.0749621988306,-0.76247601835,-0.0332951376998,0.0994095127408
30.4,-0.0792796204382,-0.696918119999,-0.01210853547,0.100748184907,-0.0784749360871,-0.758229174574,-0.0127073266338,0.104141894806
30.6,-0.211710910379,-0.615588199595,0.00738696971502,0.092109907106,-0.2229734734,-0.673916696539,0.00745103160694,0.0952723489668
30.8,-0.32115325384,-0.469058755565,0.0239691072776,0.0720234438574,-0.343283220662,-0.518472606766,0.0246086871013,0.0745571588104
31,-0.395995989419,-0.272627233948,0.0356363517125,0.0435697590675,-0.426686280029,-0.308075755569,0.0366941332234,0.0451794079715
31.2,-0.42823450442,-0.0467571090327,0.0411081112272,0.0107976044615,-0.464297769461,-0.0645610768467,0.042380913171,0.0113241770387
31.4,-0.414308127394,0.184946967082,0.0399673643054,-0.0217992509303,-0.451990258196,0.186726583729,0.0412353589161,-0.0223621058515
31.6,-0.355496548278,0.398095224189,0.0326928563771,-0.0498522211912,-0.390848792153,0.419444927649,0.0337501014808,-0.0513614794994
31.8,-0.257829815566,0.569982687082,0.0205783184712,-0.0696658818765,-0.287105637167,0.608904162198,0.0212607077587,-0.0718513658847
32,-0.131512494521,0.681938059292,0.00554992424516,-0.0786772188983,-0.151551969407,0.734605420917,0.00575703070571,-0.0811797694956
32.2,0.0100903379461,0.721319030118,-0.0100944805782,-0.0757707155937,0.00152611547991,0.782418890623,-0.0103863937381,-0.0781913927677
32.4,0.151813090315,0.682945208431,-0.0239914279485,-0.0614115081351,0.155792045475,0.746175651199,-0.0247268257172,-0.063365570262
32.6,0.278265872781,0.56980489113,-0.0340248134951,-0.0375809701376,0.294547416819,0.628492697552,-0.0350770138041,-0.038749819399
32.8,0.375470516899,0.392935886907,-0.0386067368113,-0.00752304211179,0.402498787545,0.440716823206,-0.0397956689607,-0.00769759066628
33,0.432387686001,0.170459132618,-0.0368911102753,0.0246674560084,0.467421736671,0.201955609271,-0.03800841922,0.0255574804615
33.2,0.442170682108,-0.0741698012641,-0.0288931978074,0.0545641318069,0.481544075834,-0.0627441130108,-0.0297314738188,0.0564386903658
33.4,0.403003241106,-0.314540407897,-0.0154997520573,0.0779724370599,0.442491530913,-0.324917073628,-0.0158821289844,0.0806090515986
33.6,0.318416624263,-0.524071337429,0.00163219427346,0.0914681855197,0.353678463059,-0.555662793882,0.00182590261787,0.0945283486494
33.8,0.197032735447,-0.678915416693,0.020276165085,0.0928449418844,0.224080387259,-0.72879026269,0.0210902214482,0.0959159393671
34,0.0517401320959,-0.760672800305,0.0379126906676,0.0814147913147,0.0673893365559,-0.82378754236,0.0393056887227,0.0840618840916
34.2,-0.101627433264,-0.758603176758,0.0520479048774,0.0581244371657,-0.0993789201703,-0.828279475645,0.0538939716409,0.0599470250922
34.4,-0.245981807843,-0.671067016279,0.0605353645552,0.0254706535775,-0.257692591415,-0.739674665634,0.0626364158132,0.0261554826525
34.6,-0.364865175505,-0.505998483418,0.0618613718164,-0.012776774048,-0.389540445439,-0.565777903325,0.0639691514824,-0.0134120228773
34.8,-0.444323496347,-0.280312808903,0.055358071517,-0.0520132146715,-0.479476593829,-0.324250234961,0.0572034692575,-0.0539915318107
35,-0.474555552265,-0.0182686814633,0.041316925681,-0.0873473889866,-0.516441675841,-0.0409255309398,0.0426431188931,-0.0905230443231
35.2,-0.451140898454,0.251071340419,0.0209868680849,-0.114194815099,-0.495143781719,0.252874056723,0.0215822918881,-0.118264526456
35.4,-0.375690169093,0.497026778512,-0.00354485575097,-0.128845628446,-0.416823676979,0.523756725208,-0.00381777351767,-0.133379386975
35.6,-0.255821670173,0.690787456754,-0.0295770715365,-0.128938195867,-0.289292824153,0.740046778789,-0.0307610505142,-0.133426461148
35.8,-0.104442905471,0.808807879292,-0.0540993913417,-0.113780402258,-0.126212971264,0.875509140032,-0.0561320864257,-0.117692358559
36,0.0616035954635,0.835704606343,-0.0741423878747,-0.0844779274714,0.0543260880029,0.912571258334,-0.0768583819126,-0.087324077448
36.2,0.223393478141,0.766294829798,-0.0871323967519,-0.0438512390585,0.231788808834,0.844640931804,-0.0902775332507,-0.0452429758769
36.4,0.362071780043,0.606501640155,-0.0912089220861,0.00385220402127,0.385522451566,0.677209291867,-0.0944656494409,0.00415317735952
36.6,0.461058204201,0.372976286768,-0.0854663764032,0.0534198087583,0.497168659606,0.427561241678,-0.0884874427983,0.0554682713155
36.8,0.508047160241,0.0914364579408,-0.070090194675,0.0992581936601,0.55287505315,0.123076595305,-0.0725369905102,0.102912667609
37,0.496558666344,-0.206125091701,-0.0463692906163,0.136033462155,0.545037516463,-0.201724665639,-0.0479505095027,0.14096587658
37.2,0.426841722141,-0.485064392324,-0.0165810068724,0.159293510667,0.473350765042,-0.509081033472,-0.017087165816,0.165020620364
37.4,0.306003054892,-0.712133375856,0.0162404888469,0.165999712126,0.345020527388,-0.762393408878,0.0169107427313,0.171933084256
37.6,0.147323449722,-0.859475096801,0.0486277141338,0.154905032663,0.174087079599,-0.930618269266,0.0504527175474,0.160414213157
37.8,-0.0311791298008,-0.908082131976,0.0770596557126,0.126732765609,-0.0200841845786,-0.992117448318,0.0798932211513,0.131214633974
38,-0.208787438448,-0.850283046483,0.0983552187255,0.0841326599053,-0.214986736652,-0.937480700696,0.101938967981,0.0870791673412
38.2,-0.364494331053,-0.690927165922,0.110035611897,0.0314166905574,-0.38758636722,-0.770947717544,0.114024046081,0.032473253458
38.4,-0.479502500332,-0.4470875552,0.11061395571,-0.0258978697135,-0.517059716837,-0.510216791452,0.114609693655,-0.0268900818147
38.6,-0.53951481095,-0.146278814268,0.0997782467047,-0.0816880101355,-0.587329798376,-0.184619459488,0.103373674958,-0.0846709004159
38.8,-0.53653313284,0.176631221747,0.0784456164226,-0.129900309725,-0.589086418683,0.168158926021,0.081266418874,-0.13460145916
39,-0.469936416046,0.483471257996,0.0486802558104,-0.165225958218,-0.521034293445,0.506448590866,0.0504260217758,-0.171185007289
39.2,-0.346691200802,0.737305855936,0.0134827923695,-0.18369886838,-0.390199722111,0.789546544939,0.0139601736564,-0.190314983321
39.4,-0.180650379151,0.906920318553,-0.0235264565351,-0.183148538491,-0.211237902727,0.982656789696,-0.0243817831088,-0.189743867054
39.6,0.00899341555258,0.97070095337,-0.0584957574709,-0.163455458756,-0.00480408066693,1.06121371933,-0.0606108512337,-0.169347640461
39.8,0.199928470897,0.919422598745,-0.0877588608315,-0.126579040296,0.204832098848,1.01404508731,-0.0909300235394,-0.131154772116
40,0.369361251216,0.757579562902,-0.108234157315,-0.076353752717,0.392653025007,0.844962325276,-0.112147574353,-0.0791352479452
40.2,0.496756604114,0.503068438036,-0.117761503365,-0.0180754459261,0.53589972767,0.57255177573,-0.122025838178,-0.0187723836363
40.4,0.566348686387,0.185231060501,-0.115338973618,0.0420763100072,0.616854230105,0.228158408778,-0.119526400304,0.0435351485029
40.6,0.569112477319,-0.158531297924,-0.10123294014,0.0977153465268,0.62505403258,-0.147722875253,-0.104924155217,0.101174299286
40.8,0.503946584662,-0.487180990696,-0.0769490547293,0.142949593613,0.558658839732,-0.510232181638,-0.0797773620249,0.148043080205
41,0.377910776373,-0.760977806305,-0.0450673109059,0.173026731336,0.424789162997,-0.815536706582,-0.0467569744173,0.179219073369
41.2,0.205475313727,-0.946325241262,-0.00895961115251,0.184852390979,0.238779977524,-1.0261762265,-0.00935430851671,0.191496056126
